QID,label,from,starting label,target,depth
Q8777,Hypertext Transfer Protocol,Q11103,Internet Protocol version 4,1,2
Q228502,access control,Q568494,single sign-on,1,1
Q2085069,group,Q568494,single sign-on,0,2
Q977772,identity management,Q568494,single sign-on,1,2
Q17125828,logical access control,Q568494,single sign-on,0,2
Q756230,directory service,Q568494,single sign-on,1,2
Q1146283,turnstile,Q568494,single sign-on,0,2
Q55608710,Customer Identity Access Management,Q568494,single sign-on,1,3
Q1417548,Metadirectory,Q568494,single sign-on,0,3
Q55603125,account verification,Q568494,single sign-on,1,3
Q483639,cloud computing,Q7935151,Virtual Private Cloud,1,1
Q151885,concept,Q7935151,Virtual Private Cloud,1,1
Q1346018,infrastructure as a service,Q7935151,Virtual Private Cloud,1,1
Q24034552,mathematical concept,Q7935151,Virtual Private Cloud,0,2
Q6746653,Managed private cloud,Q7935151,Virtual Private Cloud,1,2
Q5635755,HP ePrint,Q7935151,Virtual Private Cloud,0,2
Q33104279,philosophical concept,Q7935151,Virtual Private Cloud,0,2
Q914359,cloud storage,Q7935151,Virtual Private Cloud,1,2
Q5167923,cooperative storage cloud,Q7935151,Virtual Private Cloud,1,2
Q22712311,Green cloud computing,Q7935151,Virtual Private Cloud,1,2
Q60229368,Developer Portal,Q7935151,Virtual Private Cloud,0,2
Q24457356,historiographical concept,Q7935151,Virtual Private Cloud,0,2
Q3958022,serverless computing,Q7935151,Virtual Private Cloud,1,2
Q13403358,private cloud,Q7935151,Virtual Private Cloud,1,2
Q6046160,public cloud,Q7935151,Virtual Private Cloud,1,2
Q1153767,platform as a service,Q7935151,Virtual Private Cloud,1,2
Q23679987,Block-level storage,Q7935151,Virtual Private Cloud,1,3
Q25325314,Elastic cloud storage,Q7935151,Virtual Private Cloud,1,3
Q17074646,personal cloud,Q7935151,Virtual Private Cloud,1,3
Q7397,software,Q865817,Java applet,1,1
Q386197,portable application,Q865817,Java applet,1,2
Q30740917,logiciel auto-école,Q865817,Java applet,0,2
Q735918,applet,Q865817,Java applet,1,2
Q210499,bulletin board system,Q865817,Java applet,0,2
Q50316487,CMD.EXE command,Q865817,Java applet,0,2
Q438556,PHP accelerator,Q865817,Java applet,1,2
Q1004415,run-time system,Q865817,Java applet,1,2
Q4830453,business,Q229804,3rd Generation Partnership Project,1,1
Q43229,organization,Q229804,3rd Generation Partnership Project,1,1
Q783794,company,Q229804,3rd Generation Partnership Project,1,1
Q1132207,business incubator,Q229804,3rd Generation Partnership Project,0,2
Q23017800,large-cap,Q229804,3rd Generation Partnership Project,0,2
Q294163,public institution,Q229804,3rd Generation Partnership Project,0,2
Q1585340,arbitration board,Q229804,3rd Generation Partnership Project,0,2
Q10686791,sewing circle,Q229804,3rd Generation Partnership Project,0,2
Q856625,branch of libraries,Q229804,3rd Generation Partnership Project,0,2
Q56342478,tourism company,Q229804,3rd Generation Partnership Project,0,2
Q2948132,chambre consulaire,Q229804,3rd Generation Partnership Project,0,2
Q2298728,Trust Office,Q229804,3rd Generation Partnership Project,0,2
Q1517730,Geschichtskommission,Q229804,3rd Generation Partnership Project,0,2
Q28523131,organization based in Belarus,Q229804,3rd Generation Partnership Project,0,2
Q17155032,software category,Q1077480,hypervisor,1,1
Q487365,gateway,Q1077480,hypervisor,0,2
Q28168011,X server,Q1077480,hypervisor,0,2
Q1727373,lint,Q1077480,hypervisor,0,2
Q3077240,forge,Q1077480,hypervisor,0,2
Q570871,email client,Q1077480,hypervisor,0,2
Q1074158,educational software,Q1077480,hypervisor,0,2
Q813912,condition,Q902751,pressurization,1,1
Q10843872,engineering process,Q902751,pressurization,1,1
Q818963,on-call,Q902751,pressurization,0,2
Q11567495,colorlessness,Q902751,pressurization,0,2
Q2992308,working conditions,Q902751,pressurization,0,2
Q1172338,Data exchange,Q902751,pressurization,0,2
Q2084429,Greffe en fente,Q902751,pressurization,0,2
Q2992249,condition,Q902751,pressurization,1,2
Q20074315,boiling,Q902751,pressurization,1,2
Q316,love,Q902751,pressurization,0,2
Q56808349,language status,Q902751,pressurization,0,2
Q483921,adaptation,Q902751,pressurization,0,2
Q24255051,presence,Q902751,pressurization,0,2
Q191618,sterilization,Q902751,pressurization,1,2
Q31499211,W3C technical report maturity level,Q902751,pressurization,0,2
Q386003,flambé,Q902751,pressurization,0,2
Q840596,Java Community Process,Q902751,pressurization,0,2
Q1408288,manufacturing process,Q902751,pressurization,1,2
Q1765723,gas metal arc welding,Q902751,pressurization,0,2
Q30336016,Reverse spherification,Q902751,pressurization,0,2
Q890794,hydraulic fracturing,Q902751,pressurization,1,2
Q747713,refrigeration,Q902751,pressurization,1,2
Q333331,overindebtedness,Q902751,pressurization,0,2
Q521458,railway infrastructure manager,Q1071978,Réseau Ferré de France,1,1
Q3591583,établissement public à caractère industriel et commercial,Q1071978,Réseau Ferré de France,1,1
Q54804183,Établissement public d'aménagement de la ville nouvelle de Marne-la-Vallée,Q1071978,Réseau Ferré de France,0,2
Q2946028,Regional center of pedagogic documentation,Q1071978,Réseau Ferré de France,0,2
Q15836568,computer network protocol,Q42283,File Transfer Protocol,1,1
Q16935517,text-based protocol,Q42283,File Transfer Protocol,1,1
Q290378,internet standard,Q42283,File Transfer Protocol,1,1
Q5013874,CRFS (Coherent Remote File System),Q42283,File Transfer Protocol,1,2
Q2622793,JetDirect,Q42283,File Transfer Protocol,0,2
Q8777,Hypertext Transfer Protocol,Q42283,File Transfer Protocol,0,2
Q23008367,reference point,Q6501125,ground,1,1
Q1757074,root node,Q6501125,ground,0,2
Q1425864,,Q6501125,ground,0,2
Q1144077,list price,Q6501125,ground,0,2
Q1878074,standard state,Q6501125,ground,0,2
Q507810,epoch,Q6501125,ground,0,2
Q25413445,Standard state,Q6501125,ground,0,2
Q11862829,academic discipline,Q3153007,distributed artificial intelligence,1,1
Q2001056,land management,Q3153007,distributed artificial intelligence,0,2
Q6168352,jazz education,Q3153007,distributed artificial intelligence,0,2
Q60310061,branch of theology,Q3153007,distributed artificial intelligence,0,2
Q184784,architectural drawing,Q3153007,distributed artificial intelligence,0,2
Q49614,nickname,Q3122864,Big Tech,1,1
Q16887380,group,Q3122864,Big Tech,1,1
Q101244,acronym,Q3122864,Big Tech,1,1
Q466981,recursive acronym,Q3122864,Big Tech,0,2
Q2526961,organizational unit,Q3122864,Big Tech,0,2
Q11914623,colla gegantera,Q3122864,Big Tech,0,2
Q31386861,RDF graph,Q3122864,Big Tech,0,2
Q2115,Extensible Markup Language,Q288682,XACML,1,1
Q9143,programming language,Q288682,XACML,1,1
Q20155966,XML-based format,Q288682,XACML,1,1
Q75,Internet,Q1166273,darknet,1,1
Q18198738,Global Multistakeholder Meeting on the Future of Internet Governance,Q1166273,darknet,1,2
Q6055991,Internet in the United States,Q1166273,darknet,1,2
Q1043805,mobile web,Q1166273,darknet,1,2
Q5501093,Freenet,Q1166273,darknet,1,2
Q1322821,Internet in North Korea,Q1166273,darknet,0,2
Q341,free software,Q1777840,xajax,1,1
Q56191572,Escornabot,Q1777840,xajax,0,2
Q21125433,free or open-source video game,Q1777840,xajax,0,2
Q20983788,free operating system,Q1777840,xajax,0,2
Q506883,free and open-source software,Q1777840,xajax,1,2
Q20825628,GNU package,Q1777840,xajax,0,2
Q20712193,KDE Applications,Q1777840,xajax,0,2
Q1144323,GNU toolchain,Q1777840,xajax,0,2
Q18534278,facial feature,Q1847641,human facial hair,1,1
Q1784017,secondary sex characteristic,Q1847641,human facial hair,1,1
Q43748,eyebrow,Q1847641,human facial hair,0,1
Q15179,moustache,Q1847641,human facial hair,1,1
Q5428568,facial resemblance,Q1847641,human facial hair,0,2
Q3326291,handlebar moustache,Q1847641,human facial hair,1,2
Q17013040,Facial symmetry,Q1847641,human facial hair,0,2
Q5906082,horseshoe moustache,Q1847641,human facial hair,1,2
Q17141430,pencil moustache,Q1847641,human facial hair,1,2
Q5506845,Fu Manchu moustache,Q1847641,human facial hair,1,2
Q1790542,pattes d'oie,Q1847641,human facial hair,0,2
Q1068553,facial skeleton,Q1847641,human facial hair,0,2
Q5431487,fake moustache,Q1847641,human facial hair,1,2
Q7963760,walrus moustache,Q1847641,human facial hair,1,2
Q355020,probability measure,Q9492,probability,1,1
Q5659270,harmonic measure,Q9492,probability,1,2
Q774228,requirement,Q759676,task,1,1
Q11019,machine,Q68,computer,1,1
Q1662611,IT system,Q68,computer,1,1
Q241317,computing platform,Q68,computer,1,1
Q14827288,Wikimedia project,Q52,Wikipedia,1,1
Q15633582,MediaWiki website,Q52,Wikipedia,1,1
Q1293664,open content,Q52,Wikipedia,1,1
Q615699,Internet encyclopedia,Q52,Wikipedia,1,1
Q263,Wikisource,Q52,Wikipedia,1,2
Q33120867,Wikimedia wiki,Q52,Wikipedia,1,2
Q33120876,Wikimedia content project,Q52,Wikipedia,1,2
Q11853682,open encyclopedia,Q52,Wikipedia,1,2
Q317623,technical standard,Q1224749,Digital Enhanced Cordless Telecommunications,1,1
Q375479,standard illuminant,Q1224749,Digital Enhanced Cordless Telecommunications,0,2
Q5570849,Global information management Metrics eXchange,Q1224749,Digital Enhanced Cordless Telecommunications,0,2
Q56277227,Launch Unit,Q1224749,Digital Enhanced Cordless Telecommunications,0,2
Q2309650,MPEG-3,Q1224749,Digital Enhanced Cordless Telecommunications,0,2
Q45941145,data standard,Q1224749,Digital Enhanced Cordless Telecommunications,0,2
Q317623,technical standard,Q1139465,Signalling System No. 7,1,1
Q26763979,mobile phone network standard,Q1139465,Signalling System No. 7,1,2
Q132364,communication protocol,Q1139465,Signalling System No. 7,1,2
Q6046311,interface standard,Q42378,Universal Serial Bus,1,1
Q7168699,peripheral bus,Q42378,Universal Serial Bus,1,1
Q21078287,serial bus,Q42378,Universal Serial Bus,1,1
Q385853,de facto standard,Q42378,Universal Serial Bus,1,1
Q5655515,drive interface,Q42378,Universal Serial Bus,1,2
Q178048,bus,Q42378,Universal Serial Bus,1,2
Q1867168,Local Interconnect Network,Q42378,Universal Serial Bus,0,2
Q132364,communication protocol,Q42378,Universal Serial Bus,1,2
Q911682,address bus,Q42378,Universal Serial Bus,1,3
Q2928673,data bus,Q42378,Universal Serial Bus,1,3
Q230360,Parallel ATA,Q42378,Universal Serial Bus,1,3
Q4038774,Fireplane,Q42378,Universal Serial Bus,0,3
Q4524036,expansion bus,Q42378,Universal Serial Bus,1,3
Q5514543,GSC bus,Q42378,Universal Serial Bus,1,3
Q742323,back-side bus,Q42378,Universal Serial Bus,1,3
Q48739515,U.2,Q42378,Universal Serial Bus,0,3
Q21078294,parallel bus,Q42378,Universal Serial Bus,1,3
Q4485156,software feature,Q58199,instant messaging,1,1
Q1344046,first-class functions,Q58199,instant messaging,0,2
Q6407552,killer feature,Q58199,instant messaging,0,2
Q440972,compatibility mode,Q58199,instant messaging,0,2
Q554950,recommender system,Q58199,instant messaging,0,2
Q24839054,sticker,Q58199,instant messaging,0,2
Q459708,features of Firefox,Q58199,instant messaging,0,2
Q4434361,contact list,Q58199,instant messaging,1,2
Q48835386,Feed,Q58199,instant messaging,0,2
Q55070019,video game feature,Q58199,instant messaging,0,2
Q2674461,mobile phone generation,Q1363408,5G,1,1
Q1799072,method,Q338966,access-control list,1,1
Q46857,scientific method,Q338966,access-control list,0,2
Q3406136,ProMES,Q338966,access-control list,0,2
Q5341294,educational measurement,Q338966,access-control list,0,2
Q26883106,finely chopped,Q338966,access-control list,0,2
Q1368455,opt-out,Q338966,access-control list,0,2
Q4116218,conversion of scripts,Q338966,access-control list,0,2
Q23656961,storage,Q338966,access-control list,0,2
Q577764,communications system,Q9353697,TFTS,1,1
Q1139744,emergency communication system,Q9353697,TFTS,1,2
Q5264354,design language,Q9353697,TFTS,0,2
Q1068715,telecommunications network,Q9353697,TFTS,1,2
Q26836373,Europol Information System,Q9353697,TFTS,0,2
Q13425103,communication network,Q9353697,TFTS,1,2
Q15907309,Law Enforcement Online,Q9353697,TFTS,0,2
Q50804774,Europol Platform for Experts,Q9353697,TFTS,0,2
Q1301371,computer network,Q9353697,TFTS,1,3
Q15360302,mobile network,Q9353697,TFTS,1,3
Q75,Internet,Q9353697,TFTS,1,3
Q1120452,communications-based train control,Q9353697,TFTS,1,3
Q5570871,global network,Q9353697,TFTS,1,3
Q2354216,telephone network,Q9353697,TFTS,1,3
Q141683,broadcast network,Q9353697,TFTS,1,3
Q15057100,broadband Internet access,Q9353697,TFTS,1,3
Q206637,computer cluster,Q9353697,TFTS,0,4
Q6055991,Internet in the United States,Q9353697,TFTS,0,4
Q79984,Ethernet,Q9353697,TFTS,0,4
Q1324289,home network,Q9353697,TFTS,0,4
Q7094076,online database,Q156616,The National Institute of Statistics and Economic Studies,1,1
Q480242,statistical service,Q156616,The National Institute of Statistics and Economic Studies,1,1
Q2499178,cloud database,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q16739336,listed in the general inventory of cultural heritage,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q59825643,online music database,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q7096323,open-access repository,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q24054178,statistical office of German states,Q156616,The National Institute of Statistics and Economic Studies,1,2
Q26932627,GLAM Inventory,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q3327521,online dictionary,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q55341040,video game database,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q3077240,forge,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q1334294,software repository,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q3513788,Croatian Bureau of Statistics,Q156616,The National Institute of Statistics and Economic Studies,1,2
Q6031177,information repository,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q212805,digital library,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q3491832,review aggregator,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q615699,Internet encyclopedia,Q156616,The National Institute of Statistics and Economic Studies,0,2
Q1752939,independent agency of the United States government,Q128831,Federal Communications Commission,1,1
Q7063032,notification service,Q5583818,Google Cloud Messaging,1,1
Q132364,communication protocol,Q5324052,ERMES,1,1
Q622993,X.25,Q5324052,ERMES,0,2
Q230872,stateful protocol,Q5324052,ERMES,0,2
Q165194,application programming interface,Q5324052,ERMES,0,2
Q2296308,Web Feature Service,Q5324052,ERMES,0,2
Q39531,Bluetooth,Q5324052,ERMES,0,2
Q974922,Web Map Service,Q5324052,ERMES,0,2
Q1025017,Cache coherence,Q5324052,ERMES,0,2
Q264364,Common Gateway Interface,Q5324052,ERMES,0,2
Q3408087,bit-oriented protocol,Q5324052,ERMES,0,2
Q81163,polymer,Q2641430,high-density polyethylene,1,1
Q28908158,World Geodetic System 1972,Q1502887,geodetic reference system,0,1
Q1672915,Irish Transverse Mercator,Q1502887,geodetic reference system,0,1
Q9364781,vertical datum,Q1502887,geodetic reference system,0,1
Q6034127,initial point,Q1502887,geodetic reference system,0,1
Q184876,frame of reference,Q1502887,geodetic reference system,1,1
Q11902211,World Geodetic System 1984,Q1502887,geodetic reference system,0,1
Q18155718,Web Mercator,Q1502887,geodetic reference system,0,1
Q11210,coordinate system,Q1502887,geodetic reference system,1,2
Q3427500,Darboux frame,Q1502887,geodetic reference system,1,3
Q22664,geographic coordinate system,Q1502887,geodetic reference system,1,3
Q2383591,bipolar coordinates,Q1502887,geodetic reference system,1,3
Q382510,affine coordinate system,Q1502887,geodetic reference system,0,3
Q743590,ECEF,Q1502887,geodetic reference system,0,3
Q161779,spatial reference system,Q1502887,geodetic reference system,1,3
Q35689,number line,Q1502887,geodetic reference system,0,3
Q3690029,light cone coordinates,Q1502887,geodetic reference system,0,3
Q28036746,terrestrial coordinate system,Q1502887,geodetic reference system,1,3
Q959962,diagram,Q1150497,burn down chart,1,1
Q28923,chart,Q1150497,burn down chart,1,1
Q138583,exploded view drawing,Q1150497,burn down chart,0,2
Q5699136,height–velocity diagram,Q1150497,burn down chart,0,2
Q15221534,sentence diagram,Q1150497,burn down chart,0,2
Q740752,transport company,Q643290,RATP,1,1
Q4830453,business,Q5324680,EXFO,1,1
Q891723,public company,Q5324680,EXFO,1,1
Q8073775,zombie company,Q5324680,EXFO,0,2
Q2566474,sutler,Q5324680,EXFO,0,2
Q1132207,business incubator,Q5324680,EXFO,0,2
Q23017800,large-cap,Q5324680,EXFO,0,2
Q161726,multinational corporation,Q5324680,EXFO,1,2
Q16968466,regional health authority,Q5324680,EXFO,0,2
Q7830259,Township and Village Enterprises,Q5324680,EXFO,0,2
Q56315965,Nano cap,Q5324680,EXFO,0,2
Q30688741,virtual restaurant,Q5324680,EXFO,0,2
